P[mb]	z[m]	T[C]	Td[C]	WS[m/s]
358.6	7569.50	-24.4	-41.3	22.769
358.5	7572.90	-24.4	-41.2	22.780
358.3	7576.40	-24.4	-41.0	22.785
358.1	7579.90	-24.5	-40.9	22.790
357.9	7583.40	-24.5	-40.8	22.795
357.7	7587.90	-24.5	-40.9	22.800
357.5	7592.40	-24.5	-40.9	22.805
357.3	7596.40	-24.5	-41.0	22.816
357.1	7600.40	-24.5	-41.2	22.821
356.9	7603.80	-24.5	-41.2	22.826
356.7	7607.30	-24.5	-41.3	22.821
356.5	7611.30	-24.6	-41.4	22.810
356.3	7615.30	-24.6	-41.4	22.800
356.1	7619.30	-24.6	-41.5	22.795
355.9	7624.30	-24.7	-41.5	22.790
355.8	7628.30	-24.7	-41.5	22.785
355.6	7632.30	-24.8	-41.6	22.780
355.4	7636.20	-24.8	-41.6	22.774
355.1	7640.20	-24.8	-41.7	22.774
354.9	7644.20	-24.8	-41.8	22.769
354.7	7648.20	-24.8	-41.8	22.759
354.5	7652.20	-24.9	-41.8	22.754
354.3	7657.20	-24.9	-41.8	22.738
354.2	7661.20	-24.9	-41.8	22.728
354.0	7665.20	-25.0	-41.8	22.718
353.7	7669.10	-25.0	-41.8	22.708
353.5	7673.60	-25.0	-41.8	22.702
353.3	7678.10	-25.1	-41.8	22.687
353.1	7682.60	-25.1	-41.7	22.672
352.9	7687.10	-25.2	-41.7	22.651
352.7	7691.10	-25.2	-41.6	22.625
352.5	7695.10	-25.2	-41.6	22.600
352.3	7699.00	-25.3	-41.6	22.574
352.1	7703.00	-25.3	-41.6	22.553
351.9	7707.00	-25.3	-41.5	22.533
351.7	7711.00	-25.4	-41.5	22.512
351.5	7715.00	-25.4	-41.3	22.497
351.3	7719.00	-25.4	-41.3	22.476
351.1	7723.50	-25.5	-41.2	22.455
350.9	7728.00	-25.5	-41.1	22.430
350.7	7732.60	-25.6	-41.0	22.404
350.5	7737.30	-25.6	-40.9	22.378
350.3	7741.90	-25.6	-40.8	22.363
350.0	7745.90	-25.7	-40.8	22.342
349.8	7750.90	-25.7	-40.7	22.327
349.6	7755.90	-25.7	-40.7	22.311
349.4	7760.80	-25.8	-40.7	22.296
349.2	7764.80	-25.8	-40.6	22.281
348.9	7768.80	-25.8	-40.5	22.255
348.7	7773.80	-25.8	-40.4	22.224
348.5	7777.80	-25.9	-40.4	22.188
348.3	7782.80	-25.9	-40.4	22.162
348.1	7787.80	-25.9	-40.4	22.131
347.8	7791.70	-26.0	-40.5	22.106
347.6	7796.70	-26.0	-40.5	22.090
347.4	7801.70	-26.1	-40.5	22.080
347.2	7805.70	-26.1	-40.5	22.075
346.9	7810.70	-26.1	-40.5	22.065
346.7	7815.70	-26.2	-40.5	22.059
346.5	7819.70	-26.2	-40.5	22.054
346.2	7824.60	-26.3	-40.5	22.054
346.0	7828.60	-26.3	-40.6	22.049
345.8	7832.60	-26.4	-40.6	22.054
345.6	7836.60	-26.4	-40.6	22.059
345.3	7841.60	-26.4	-40.6	22.075
345.1	7846.60	-26.5	-40.7	22.085
344.9	7851.60	-26.5	-40.7	22.090
344.7	7855.50	-26.6	-40.7	22.101
344.4	7860.00	-26.6	-40.7	22.101
344.2	7864.50	-26.6	-40.8	22.101
344.0	7869.00	-26.6	-40.8	22.101
343.8	7873.50	-26.7	-40.9	22.095
343.6	7878.00	-26.7	-40.9	22.095
343.4	7882.50	-26.8	-41.0	22.085
343.1	7887.40	-26.8	-41.0	22.075
342.9	7891.40	-26.8	-41.0	22.065
342.7	7896.40	-26.9	-41.1	22.054
342.5	7901.40	-26.9	-41.2	22.044
342.3	7905.90	-27.0	-41.2	22.028
342.1	7910.40	-27.0	-41.3	22.018
341.8	7914.90	-27.1	-41.3	22.008
341.6	7919.30	-27.1	-41.4	21.998
341.4	7923.80	-27.1	-41.5	21.987
341.2	7928.30	-27.2	-41.5	21.972
341.0	7932.30	-27.2	-41.6	21.962
340.8	7936.30	-27.3	-41.7	21.946
340.6	7941.30	-27.3	-41.7	21.936
340.3	7945.30	-27.4	-41.8	21.926
340.1	7950.20	-27.4	-41.8	21.920
339.9	7954.20	-27.4	-41.9	21.905
339.7	7958.20	-27.5	-42.0	21.895
339.5	7963.20	-27.5	-42.1	21.874
339.3	7967.20	-27.5	-42.2	21.854
339.1	7971.70	-27.6	-42.3	21.833
338.9	7976.20	-27.6	-42.3	21.807
338.7	7980.10	-27.7	-42.4	21.787
338.4	7984.10	-27.7	-42.5	21.766
338.2	7988.60	-27.7	-42.5	21.751
338.0	7993.10	-27.8	-42.6	21.735
337.8	7997.60	-27.8	-42.7	21.720
337.6	8002.10	-27.9	-42.8	21.699
337.4	8006.10	-27.9	-42.8	21.679
337.2	8010.00	-27.9	-42.9	21.648
337.0	8014.50	-28.0	-43.0	21.617
336.8	8019.00	-28.0	-43.1	21.591
336.6	8023.50	-28.1	-43.1	21.571
336.4	8028.00	-28.1	-43.3	21.555
336.2	8032.00	-28.1	-43.4	21.545
335.9	8037.00	-28.2	-43.5	21.545
335.7	8041.90	-28.2	-43.7	21.555
335.5	8045.90	-28.2	-43.8	21.560
335.3	8049.90	-28.2	-43.9	21.565
335.1	8053.90	-28.3	-44.1	21.571
334.9	8057.90	-28.3	-44.1	21.571
334.7	8062.40	-28.4	-44.3	21.571
334.5	8066.90	-28.4	-44.3	21.571
334.3	8070.80	-28.4	-44.4	21.576
334.1	8074.80	-28.5	-44.5	21.596
333.9	8079.80	-28.5	-44.5	21.622
333.7	8083.80	-28.6	-44.6	21.653
333.6	8088.80	-28.6	-44.7	21.684
333.4	8092.80	-28.6	-44.7	21.715
333.2	8096.80	-28.7	-44.8	21.740
333.0	8100.70	-28.7	-44.8	21.751
332.8	8105.70	-28.7	-44.9	21.751
332.6	8109.70	-28.8	-44.9	21.751
332.4	8114.70	-28.8	-45.0	21.751
332.2	8119.70	-28.9	-45.1	21.756
332.0	8124.70	-28.9	-45.2	21.761
331.8	8128.70	-29.0	-45.3	21.787
331.6	8133.60	-29.0	-45.3	21.812
331.4	8137.60	-29.1	-45.3	21.843
331.1	8142.60	-29.1	-45.4	21.869
330.9	8146.60	-29.1	-45.4	21.890
330.7	8150.60	-29.2	-45.4	21.905
330.5	8154.60	-29.2	-45.4	21.915
330.3	8159.60	-29.3	-45.5	21.931
330.1	8163.50	-29.3	-45.5	21.951
329.9	8167.50	-29.4	-45.5	21.972
329.7	8172.00	-29.4	-45.5	22.003
329.5	8176.50	-29.4	-45.5	22.039
329.3	8181.00	-29.4	-45.6	22.075
329.1	8185.50	-29.4	-45.7	22.116
328.9	8190.00	-29.5	-45.8	22.152
328.7	8194.40	-29.5	-45.9	22.183
328.5	8198.40	-29.5	-46.1	22.214
328.3	8202.40	-29.5	-46.2	22.234
328.1	8206.90	-29.6	-46.3	22.245
327.9	8211.40	-29.6	-46.5	22.255
327.7	8215.90	-29.6	-46.6	22.255
327.5	8220.40	-29.7	-46.7	22.255
327.3	8224.30	-29.7	-46.8	22.255
327.1	8228.30	-29.8	-46.9	22.255
326.9	8232.30	-29.8	-47.0	22.255
326.7	8237.30	-29.8	-47.1	22.260
326.5	8241.30	-29.8	-47.2	22.270
326.3	8245.30	-29.8	-47.2	22.275
326.1	8250.30	-29.8	-47.3	22.270
325.9	8254.20	-29.9	-47.4	22.265
325.7	8259.20	-29.9	-47.4	22.255
325.5	8263.20	-29.9	-47.5	22.245
325.3	8267.20	-30.0	-47.6	22.234
325.1	8271.70	-30.0	-47.6	22.229
324.9	8276.20	-30.1	-47.7	22.224
324.7	8280.70	-30.1	-47.7	22.229
324.5	8285.10	-30.2	-47.8	22.234
324.2	8289.10	-30.2	-47.8	22.239
324.0	8293.10	-30.3	-47.9	22.239
323.8	8297.60	-30.3	-47.9	22.239
323.6	8302.10	-30.3	-47.9	22.234
323.4	8306.60	-30.4	-48.0	22.224
323.2	8311.00	-30.4	-48.0	22.214
323.0	8315.00	-30.4	-48.0	22.209
322.8	8319.00	-30.5	-48.1	22.203
322.6	8323.00	-30.5	-48.1	22.203
322.4	8327.00	-30.6	-48.1	22.203
322.3	8331.50	-30.6	-48.2	22.193
322.1	8336.00	-30.7	-48.2	22.188
321.9	8340.90	-30.7	-48.3	22.178
321.7	8344.90	-30.7	-48.3	22.167
321.5	8349.90	-30.8	-48.3	22.157
321.3	8354.40	-30.8	-48.4	22.147
321.1	8358.90	-30.9	-48.4	22.142
320.9	8363.90	-30.9	-48.4	22.142
320.6	8368.90	-30.9	-48.5	22.137
320.4	8373.80	-31.0	-48.5	22.131
320.2	8377.80	-31.0	-48.5	22.126
320.0	8382.80	-31.1	-48.6	22.121
319.8	8386.80	-31.1	-48.6	22.106
319.6	8391.80	-31.2	-48.6	22.095
319.4	8396.80	-31.2	-48.7	22.090
319.2	8400.70	-31.3	-48.7	22.085
318.9	8405.70	-31.3	-48.8	22.085
318.7	8409.70	-31.4	-48.8	22.090
318.5	8414.70	-31.4	-48.8	22.085
318.3	8418.70	-31.4	-48.8	22.075
318.1	8423.70	-31.5	-48.9	22.065
317.9	8428.70	-31.5	-48.9	22.044
317.7	8432.60	-31.6	-48.9	22.023
317.4	8436.60	-31.6	-49.0	21.998
317.2	8441.60	-31.7	-49.0	21.982
317.0	8446.60	-31.7	-49.0	21.962
316.8	8451.10	-31.7	-49.0	21.946
316.6	8455.60	-31.8	-49.1	21.920
316.4	8460.00	-31.8	-49.1	21.890
316.2	8464.50	-31.9	-49.1	21.848
316.0	8469.00	-31.9	-49.2	21.807
315.9	8473.50	-32.0	-49.2	21.766
315.7	8477.50	-32.0	-49.2	21.725
315.5	8481.50	-32.0	-49.3	21.694
315.3	8485.50	-32.1	-49.3	21.674
315.1	8489.40	-32.1	-49.3	21.663
314.9	8494.40	-32.1	-49.3	21.653
314.7	8499.40	-32.1	-49.4	21.638
314.5	8504.90	-32.2	-49.4	21.617
314.3	8510.40	-32.2	-49.4	21.586
314.1	8515.90	-32.2	-49.5	21.550
313.9	8521.30	-32.2	-49.5	21.514
313.7	8525.80	-32.2	-49.5	21.488
313.5	8530.30	-32.2	-49.6	21.468
313.3	8535.30	-32.3	-49.6	21.452
313.1	8539.30	-32.3	-49.7	21.447
312.8	8544.30	-32.4	-49.8	21.442
312.6	8549.20	-32.4	-49.8	21.437
312.4	8554.20	-32.5	-49.9	21.427
312.2	8558.20	-32.5	-50.0	21.396
312.0	8563.20	-32.5	-50.0	21.360
311.8	8568.20	-32.6	-50.0	21.329
311.6	8573.20	-32.6	-50.1	21.298
311.4	8577.60	-32.6	-50.1	21.283
311.2	8582.10	-32.7	-50.2	21.277
311.0	8586.60	-32.7	-50.2	21.288
310.8	8591.10	-32.8	-50.3	21.303
310.5	8596.60	-32.8	-50.3	21.324
310.3	8602.10	-32.9	-50.4	21.344
310.1	8606.50	-32.9	-50.4	21.360
309.9	8611.00	-32.9	-50.5	21.370
309.7	8615.00	-33.0	-50.5	21.385
309.5	8619.00	-33.0	-50.5	21.401
309.3	8624.00	-33.1	-50.6	21.427
309.1	8629.00	-33.1	-50.7	21.468
308.9	8633.00	-33.1	-50.7	21.514
308.7	8636.90	-33.2	-50.7	21.565
308.5	8640.90	-33.2	-50.7	21.622
308.3	8644.90	-33.2	-50.8	21.684
308.2	8648.90	-33.2	-50.8	21.740
308.0	8652.90	-33.2	-50.8	21.787
307.8	8656.90	-33.2	-50.9	21.823
307.6	8660.90	-33.3	-50.9	21.859
307.4	8664.80	-33.3	-50.9	21.895
307.3	8668.80	-33.3	-51.0	21.926
307.1	8672.80	-33.3	-51.0	21.956
306.9	8676.80	-33.3	-51.0	21.987
306.8	8680.80	-33.3	-51.1	22.023
306.6	8684.80	-33.3	-51.1	22.059
306.4	8687.80	-33.3	-51.1	22.085
306.3	8691.70	-33.3	-51.2	22.111
306.1	8695.70	-33.3	-51.3	22.131
305.9	8698.70	-33.3	-51.3	22.147
305.8	8701.70	-33.3	-51.3	22.157
305.6	8705.70	-33.3	-51.4	22.167
305.5	8708.70	-33.3	-51.4	22.183
305.3	8712.70	-33.3	-51.4	22.209
305.2	8716.70	-33.2	-51.4	22.245
305.0	8720.60	-33.2	-51.4	22.286
304.9	8724.60	-33.2	-51.4	22.327
304.7	8727.60	-33.2	-51.4	22.353
304.5	8731.60	-33.2	-51.4	22.358
304.3	8734.60	-33.2	-51.4	22.342
304.2	8738.60	-33.2	-51.5	22.327
304.0	8742.60	-33.2	-51.5	22.311
303.8	8746.60	-33.3	-51.5	22.306
303.6	8750.50	-33.3	-51.5	22.306
303.4	8754.50	-33.3	-51.6	22.322
303.2	8758.50	-33.3	-51.6	22.342
303.0	8762.50	-33.4	-51.6	22.373
302.8	8766.50	-33.4	-51.7	22.399
302.6	8772.50	-33.4	-51.7	22.414
302.4	8778.40	-33.4	-51.7	22.404
302.2	8784.90	-33.5	-51.8	22.373
302.0	8791.40	-33.5	-51.8	22.337
301.8	8796.40	-33.5	-51.9	22.317
301.5	8801.40	-33.6	-52.0	22.322
301.3	8806.30	-33.6	-52.0	22.358
301.1	8811.30	-33.7	-52.0	22.409
300.8	8817.80	-33.7	-52.0	22.471
300.6	8824.30	-33.8	-52.0	22.528
300.4	8831.30	-33.8	-51.8	22.579
300.2	8838.20	-33.9	-51.7	22.600
299.9	8841.20	-33.9	-51.5	22.600
299.7	8844.20	-34.0	-51.4	22.574
299.5	8847.20	-34.0	-51.2	22.538
299.2	8853.70	-34.1	-51.0	22.502
299.0	8860.20	-34.2	-50.9	22.471
298.7	8867.10	-34.2	-50.8	22.455
298.5	8874.10	-34.3	-50.7	22.450
298.2	8881.10	-34.4	-50.7	22.445
298.0	8888.10	-34.5	-50.6	22.445
297.8	8892.00	-34.5	-50.5	22.435
297.6	8893.00	-34.5	-50.2	22.399
297.3	8894.00	-34.5	-49.9	22.342
297.1	8898.00	-34.6	-49.6	22.265
296.9	8904.50	-34.6	-49.5	22.188
296.7	8911.00	-34.7	-49.3	22.116
296.5	8916.00	-34.8	-49.2	22.054
296.2	8920.90	-34.8	-49.2	22.018
296.0	8925.40	-34.8	-49.1	22.008
295.8	8929.90	-34.9	-49.1	22.034
295.6	8935.40	-35.0	-49.0	22.085
295.3	8940.90	-35.0	-48.9	22.147
295.1	8946.40	-35.0	-48.8	22.214
294.9	8951.80	-35.1	-48.8	22.270
294.7	8956.30	-35.1	-48.8	22.332
294.4	8960.80	-35.2	-48.8	22.394
294.2	8966.30	-35.2	-48.7	22.466
294.0	8971.80	-35.3	-48.7	22.553
293.7	8976.70	-35.3	-48.7	22.656
293.5	8982.70	-35.4	-48.8	22.764
293.3	8989.70	-35.5	-48.9	22.882
293.0	8993.70	-35.5	-48.9	23.006
292.8	8997.70	-35.6	-49.1	23.119
292.6	9009.60	-35.6	-49.1	23.217
292.3	9014.60	-35.6	-49.3	23.299
292.1	9020.60	-35.7	-49.4	23.371
291.8	9026.60	-35.8	-49.5	23.438
291.6	9034.50	-35.8	-49.6	23.500
291.3	9041.50	-35.9	-49.7	23.562
291.1	9048.50	-36.0	-49.7	23.618
290.8	9055.50	-36.0	-49.8	23.659
290.6	9061.40	-36.1	-50.0	23.700
290.3	9067.40	-36.2	-50.1	23.736
290.0	9074.40	-36.2	-50.1	23.772
289.8	9080.40	-36.3	-50.2	23.808
289.5	9086.40	-36.3	-50.3	23.839
289.2	9093.30	-36.4	-50.4	23.870
288.9	9100.30	-36.5	-50.6	23.901
288.7	9109.30	-36.5	-50.7	23.927
288.4	9116.20	-36.6	-50.7	23.947
288.1	9121.20	-36.7	-50.9	23.963
287.9	9126.20	-36.7	-50.9	23.973
287.6	9130.20	-36.8	-51.0	23.978
287.4	9133.20	-36.8	-51.0	23.983
287.2	9137.70	-36.9	-50.9	23.999
287.0	9142.10	-37.0	-50.8	24.014
286.8	9146.10	-37.0	-50.5	24.030
286.6	9150.10	-37.1	-50.2	24.035
286.4	9154.10	-37.1	-49.6	24.035
286.2	9158.10	-37.1	-49.0	24.025
286.0	9162.60	-37.1	-48.4	23.999
285.8	9167.10	-37.1	-47.9	23.968
285.6	9171.00	-37.1	-47.5	23.932
285.5	9175.00	-37.1	-47.1	23.901
285.3	9180.00	-37.1	-46.8	23.875
285.1	9185.00	-37.2	-46.5	23.860
284.9	9189.50	-37.2	-46.3	23.844
284.7	9194.00	-37.2	-46.0	23.829
284.5	9197.60	-37.3	-45.9	23.808
284.3	9201.30	-37.3	-45.7	23.783
284.1	9204.90	-37.4	-45.6	23.747
283.9	9213.90	-37.4	-45.5	23.706
283.7	9218.90	-37.5	-45.4	23.664
283.6	9222.90	-37.5	-45.3	23.623
283.4	9227.80	-37.5	-45.3	23.598
283.2	9231.80	-37.6	-45.3	23.582
283.0	9235.80	-37.6	-45.3	23.577
282.8	9240.80	-37.6	-45.2	23.577
282.6	9244.80	-37.7	-45.3	23.572
282.5	9249.80	-37.7	-45.3	23.567
282.3	9254.20	-37.8	-45.3	23.556
282.1	9258.70	-37.8	-45.3	23.541
281.9	9263.70	-37.8	-45.3	23.515
281.8	9268.70	-37.9	-45.3	23.490
281.6	9273.70	-37.9	-45.3	23.469
281.4	9278.70	-38.0	-45.4	23.500
281.2	9283.10	-38.0	-45.4	23.623
281.1	9287.60	-38.0	-45.4	23.695
280.9	9292.60	-38.1	-45.4	23.778
280.7	9297.60	-38.1	-45.4	23.855
280.5	9302.10	-38.2	-45.5	23.927
280.3	9306.50	-38.2	-45.5	23.994
280.1	9312.00	-38.3	-45.5	24.050
279.9	9317.50	-38.3	-45.5	24.107
279.7	9322.50	-38.4	-45.6	24.163
279.5	9326.50	-38.4	-45.6	24.220
279.3	9331.50	-38.5	-45.6	24.277
279.1	9336.40	-38.5	-45.6	24.338
278.9	9339.40	-38.6	-45.6	24.405
278.7	9344.40	-38.6	-45.7	24.467
278.5	9349.40	-38.6	-45.7	24.493
278.3	9354.40	-38.7	-45.7	24.426
278.1	9358.90	-38.7	-45.7	24.416
277.9	9363.30	-38.8	-45.8	24.405
277.7	9367.30	-38.8	-45.8	24.400
277.6	9371.30	-38.9	-45.8	24.416
277.4	9376.30	-38.9	-45.8	24.452
277.2	9380.30	-39.0	-45.8	24.503
277.0	9384.30	-39.0	-45.8	24.570
276.8	9388.20	-39.0	-45.8	24.652
276.6	9393.20	-39.1	-45.8	24.740
276.5	9397.20	-39.1	-45.8	24.822
276.3	9402.20	-39.2	-45.8	24.899
276.1	9407.20	-39.2	-45.9	24.951
275.9	9412.20	-39.3	-45.9	24.987
275.7	9417.10	-39.3	-45.9	25.017
275.5	9423.10	-39.3	-45.9	25.048
275.3	9430.10	-39.4	-45.9	25.079
275.0	9436.10	-39.4	-45.9	25.120
274.8	9443.00	-39.5	-46.0	25.161
274.6	9450.00	-39.5	-45.9	25.197
274.3	9457.00	-39.4	-45.9	25.233
274.1	9463.00	-39.4	-45.9	25.254
273.8	9468.50	-39.5	-46.0	25.254
273.6	9473.90	-39.5	-46.1	25.249
273.3	9480.40	-39.5	-46.1	25.244
273.0	9486.90	-39.5	-46.1	25.249
272.8	9495.80	-39.5	-46.2	25.275
272.5	9504.80	-39.5	-46.4	25.321
272.2	9511.80	-39.5	-46.7	25.383
271.9	9518.80	-39.5	-47.1	25.444
271.7	9525.20	-39.5	-47.4	25.511
271.4	9531.70	-39.6	-47.8	25.573
271.1	9535.70	-39.6	-48.1	25.630
270.9	9539.70	-39.6	-48.5	25.686
270.6	9545.70	-39.6	-48.9	25.738
270.4	9551.60	-39.7	-49.3	25.784
270.2	9557.60	-39.8	-49.6	25.846
269.9	9563.60	-39.9	-49.9	25.918
269.7	9569.60	-39.9	-50.1	26.000
269.5	9575.50	-40.0	-50.4	26.082
269.2	9582.50	-40.1	-50.6	26.154
269.0	9588.50	-40.1	-50.8	26.226
268.8	9592.50	-40.2	-50.9	26.288
268.6	9597.50	-40.2	-51.1	26.365
268.3	9603.40	-40.3	-51.2	26.458
268.1	9608.40	-40.4	-51.4	26.545
267.9	9613.40	-40.4	-51.5	26.638
267.7	9620.40	-40.4	-51.6	26.741
267.4	9626.40	-40.5	-51.8	26.844
267.2	9632.30	-40.5	-51.9	26.957
267.0	9638.30	-40.6	-52.1	27.065
266.7	9644.30	-40.6	-52.2	27.168
266.5	9652.30	-40.6	-52.4	27.266
266.2	9660.20	-40.7	-52.6	27.353
266.0	9666.70	-40.7	-52.7	27.435
265.7	9673.20	-40.8	-52.9	27.528
265.4	9679.70	-40.9	-53.1	27.620
265.2	9686.10	-40.9	-53.3	27.723
264.9	9691.10	-40.9	-53.4	27.837
264.7	9696.10	-41.0	-53.5	27.960
264.4	9702.60	-41.1	-53.7	28.094
264.2	9709.00	-41.1	-53.8	28.222
263.9	9716.00	-41.2	-53.9	28.341
263.7	9723.00	-41.2	-53.9	28.438
263.4	9731.00	-41.3	-54.0	28.516
263.1	9737.90	-41.3	-54.1	28.583
262.9	9743.90	-41.4	-54.2	28.634
262.6	9751.90	-41.5	-54.3	28.685
262.4	9759.90	-41.5	-54.4	28.747
262.1	9767.80	-41.6	-54.5	28.809
261.8	9775.80	-41.7	-54.6	28.881
261.5	9782.80	-41.8	-54.7	28.943
261.3	9790.70	-41.8	-54.7	28.999
261.0	9797.70	-41.9	-54.7	29.035
260.8	9804.70	-41.9	-54.8	29.046
260.5	9810.70	-41.9	-54.7	29.040
260.3	9814.60	-41.9	-54.7	29.025
260.1	9818.60	-42.0	-54.7	29.020
259.8	9823.60	-42.0	-54.7	29.025
259.6	9828.60	-42.0	-54.8	29.051
259.4	9833.60	-42.0	-54.7	29.087
259.2	9839.50	-42.0	-54.7	29.138
259.0	9844.50	-42.1	-54.7	29.190
258.9	9849.50	-42.1	-54.7	29.246
258.7	9853.50	-42.2	-54.8	29.282
258.5	9857.50	-42.2	-54.8	29.308
258.3	9862.50	-42.3	-54.8	29.328
258.1	9867.40	-42.3	-54.8	29.344
257.9	9873.40	-42.4	-54.9	29.354
257.7	9878.40	-42.4	-54.9	29.375
257.5	9884.40	-42.5	-54.9	29.406
257.3	9890.40	-42.5	-55.0	29.442
257.1	9896.30	-42.6	-55.0	29.483
256.8	9900.80	-42.6	-55.1	29.519
256.6	9905.30	-42.6	-55.1	29.545
256.4	9910.80	-42.6	-55.3	29.565
256.2	9916.30	-42.7	-55.4	29.591
256.0	9920.70	-42.7	-55.5	29.617
255.8	9925.20	-42.8	-55.6	29.642
255.7	9930.70	-42.8	-55.7	29.663
255.5	9936.20	-42.9	-55.8	29.683
255.3	9940.70	-42.9	-55.9	29.704
255.1	9945.10	-43.0	-55.9	29.725
254.9	9949.60	-43.0	-56.0	29.750
254.7	9954.10	-43.1	-56.1	29.776
254.6	9958.10	-43.1	-56.1	29.802
254.4	9963.10	-43.2	-56.1	29.838
254.2	9968.10	-43.2	-56.1	29.874
254.0	9973.00	-43.2	-56.2	29.910
253.8	9977.00	-43.3	-56.2	29.941
253.7	9984.00	-43.3	-56.2	29.966
253.5	9989.00	-43.3	-56.3	29.982
253.3	9994.90	-43.3	-56.4	29.982
253.1	9999.90	-43.4	-56.5	29.982
252.9	10002.90	-43.4	-56.6	29.987
252.7	10007.90	-43.5	-56.6	30.002
252.6	10012.90	-43.5	-56.7	30.028
252.4	10018.40	-43.5	-56.8	30.059
252.2	10023.80	-43.5	-56.9	30.100
252.0	10028.80	-43.6	-57.0	30.136
251.8	10033.80	-43.6	-57.1	30.162
251.6	10039.80	-43.7	-57.2	30.172
251.4	10045.70	-43.7	-57.4	30.162
251.2	10050.70	-43.7	-57.5	30.146
251.0	10055.70	-43.8	-57.6	30.131
250.7	10060.70	-43.8	-57.7	30.121
250.5	10065.70	-43.9	-57.8	30.126
250.3	10070.70	-43.9	-57.9	30.141
250.1	10075.60	-44.0	-58.1	30.167
249.9	10079.80	-44.1	-58.2	30.193
249.7	10084.00	-44.1	-58.3	30.213
249.6	10088.20	-44.1	-58.3	30.229
249.4	10092.40	-44.1	-58.4	30.234
249.2	10096.50	-44.2	-58.5	30.218
249.0	10101.00	-44.2	-58.6	30.203
248.9	10105.50	-44.2	-58.7	30.188
248.7	10109.50	-44.3	-58.8	30.172
248.5	10113.50	-44.3	-58.9	30.177
248.4	10118.00	-44.4	-58.9	30.188
248.2	10122.40	-44.4	-59.0	30.208
248.0	10127.40	-44.4	-59.0	30.229
247.9	10131.40	-44.5	-59.0	30.244
247.7	10136.40	-44.5	-59.1	30.249
247.5	10141.40	-44.5	-59.1	30.244
247.3	10146.40	-44.6	-59.2	30.234
247.2	10151.30	-44.6	-59.2	30.224
247.0	10155.30	-44.7	-59.3	30.213
246.8	10160.30	-44.7	-59.3	30.208
246.7	10165.30	-44.8	-59.4	30.213
246.5	10169.30	-44.8	-59.4	30.224
246.3	10173.20	-44.8	-59.5	30.239
246.2	10177.20	-44.8	-59.6	30.265
246.0	10181.20	-44.9	-59.6	30.285
245.8	10185.20	-44.9	-59.7	30.306
245.7	10190.20	-44.9	-59.8	30.321
245.5	10194.20	-45.0	-59.8	30.332
245.3	10198.10	-45.0	-59.9	30.352
245.2	10203.10	-45.0	-60.0	30.373
245.0	10208.10	-45.0	-60.0	30.398
244.8	10213.10	-45.0	-60.1	30.429
244.7	10217.60	-45.1	-60.2	30.460
244.5	10222.10	-45.1	-60.3	30.501
244.3	10226.50	-45.1	-60.3	30.548
244.2	10231.00	-45.1	-60.4	30.594
244.0	10235.50	-45.2	-60.5	30.645
243.8	10240.00	-45.2	-60.6	30.692
243.6	10244.00	-45.3	-60.8	30.738
243.5	10247.50	-45.4	-60.8	30.779
243.3	10250.90	-45.4	-60.9	30.825
243.1	10254.90	-45.4	-60.9	30.872
243.0	10258.90	-45.4	-61.0	30.923
242.8	10262.90	-45.4	-61.0	30.975
242.7	10266.90	-45.4	-61.1	31.036
242.5	10270.90	-45.4	-61.2	31.093
242.4	10273.80	-45.4	-61.2	31.150
242.2	10277.80	-45.4	-61.3	31.201
242.1	10281.80	-45.4	-61.4	31.247
242.0	10284.80	-45.5	-61.4	31.288
241.8	10288.80	-45.5	-61.5	31.324
241.7	10292.80	-45.5	-61.6	31.361
241.5	10296.80	-45.6	-61.6	31.402
241.4	10300.70	-45.6	-61.7	31.443
241.2	10303.70	-45.6	-61.8	31.489
241.1	10308.70	-45.7	-61.8	31.535
241.0	10312.70	-45.7	-61.9	31.577
240.8	10316.70	-45.7	-61.9	31.618
240.7	10320.20	-45.7	-62.0	31.659
240.5	10323.70	-45.7	-62.0	31.690
240.4	10327.60	-45.8	-62.0	31.721
240.2	10331.60	-45.8	-62.1	31.746
240.1	10335.60	-45.8	-62.1	31.767
239.9	10339.60	-45.9	-62.2	31.787
239.8	10344.10	-45.9	-62.3	31.813
239.6	10348.60	-45.9	-62.3	31.849
239.5	10352.50	-46.0	-62.4	31.885
239.3	10356.50	-46.0	-62.4	31.926
239.2	10360.50	-46.0	-62.5	31.957
239.0	10364.50	-46.0	-62.5	31.978
238.9	10369.50	-46.1	-62.6	31.993
238.7	10374.40	-46.1	-62.6	32.009
238.6	10379.40	-46.2	-62.7	32.029
238.4	10385.40	-46.2	-62.7	32.050
238.2	10391.40	-46.2	-62.7	32.081
238.0	10397.40	-46.2	-62.7	32.112
237.8	10403.30	-46.2	-62.8	32.158
237.6	10406.30	-46.1	-62.7	32.214
237.5	10411.30	-46.1	-62.8	32.281
237.3	10416.30	-46.2	-62.8	32.338
237.1	10421.30	-46.2	-62.8	32.379
236.9	10426.20	-46.3	-62.9	32.400
236.7	10431.20	-46.3	-62.9	32.410
236.5	10436.20	-46.4	-63.0	32.420
236.3	10442.20	-46.4	-63.1	32.436
236.1	10447.20	-46.5	-63.1	32.472
235.9	10451.10	-46.5	-63.2	32.513
235.8	10456.10	-46.5	-63.2	32.559
235.6	10462.10	-46.6	-63.3	32.616
235.4	10467.10	-46.6	-63.4	32.672
